epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,18846.1,0.90212,0.41273,0.00388,0.90886,0.85212,0.89772,0.59631,1.38465,0.67409,0.00862,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,18991.3,0.89348,0.41088,0.00385,0.9067,0.85274,0.89737,0.59607,1.38499,0.6745,0.00862,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,19135.2,0.88691,0.40317,0.0038,0.90825,0.85154,0.89692,0.59584,1.3847,0.67574,0.00862,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,19279,0.88863,0.406,0.00381,0.90846,0.85159,0.89693,0.59588,1.38484,0.67533,0.00862,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,19423.1,0.88088,0.39999,0.00379,0.92034,0.84126,0.8965,0.59552,1.38422,0.67616,0.00862,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,19567.6,0.87694,0.39857,0.00377,0.90872,0.85128,0.8969,0.59571,1.3842,0.67588,0.00861,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,19708.3,0.87327,0.39542,0.0037,0.90645,0.85137,0.89688,0.59613,1.38423,0.67782,0.00862,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,19847.9,0.86987,0.39995,0.00373,0.9092,0.85104,0.89711,0.59624,1.38468,0.67707,0.00863,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,19988.1,0.8625,0.39454,0.00368,0.90904,0.85029,0.89651,0.59599,1.3843,0.67732,0.00863,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,20127.6,0.85998,0.39369,0.00363,0.92127,0.84128,0.89654,0.59604,1.38368,0.67927,0.00862,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,20268.2,0.86564,0.39533,0.00364,0.92138,0.84106,0.89618,0.59563,1.38314,0.6793,0.00861,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,20462.1,0.81211,0.31224,0.00385,0.9204,0.84066,0.896,0.59592,1.38345,0.67959,0.00862,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,20604.5,0.78952,0.30015,0.00372,0.91954,0.84171,0.89585,0.59596,1.38261,0.68101,0.00862,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,20744.9,0.78091,0.2986,0.00371,0.91541,0.84498,0.89606,0.59568,1.38264,0.68183,0.00862,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,20885.3,0.77478,0.29832,0.00359,0.91882,0.8415,0.89573,0.59561,1.38284,0.68315,0.00862,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,21026.4,0.76837,0.29398,0.00359,0.91083,0.84867,0.89572,0.59559,1.38367,0.68213,0.00863,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,21166.7,0.76354,0.28959,0.00354,0.9196,0.84179,0.89553,0.59588,1.38307,0.68269,0.00863,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,21307.1,0.75835,0.29005,0.00352,0.9214,0.84014,0.89571,0.5958,1.38288,0.68497,0.00862,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,21447.6,0.75284,0.28459,0.00345,0.92168,0.84027,0.89518,0.59599,1.38273,0.68446,0.00863,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,21588.2,0.74699,0.28463,0.00345,0.92195,0.84055,0.89548,0.59617,1.38273,0.68531,0.00863,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,21728.9,0.74756,0.28377,0.00343,0.92206,0.83988,0.89533,0.59586,1.38275,0.68732,0.00863,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
