epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,11770.8,1.05114,0.51075,0.00548,0.9104,0.83589,0.89518,0.58376,1.24832,0.66266,0.00998,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,11907.8,1.04782,0.50713,0.00546,0.91509,0.83483,0.89618,0.58423,1.24875,0.662,0.00998,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,12044.8,1.04218,0.50471,0.00544,0.91358,0.83779,0.89574,0.58432,1.2478,0.66327,0.00996,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,12181.5,1.02901,0.5,0.00536,0.90738,0.8442,0.89459,0.58439,1.24942,0.66232,0.00997,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,12318.3,1.03555,0.50482,0.00535,0.90402,0.84699,0.89462,0.58512,1.24825,0.66368,0.00998,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,12455,1.02484,0.4927,0.00535,0.90398,0.84707,0.89317,0.58478,1.24607,0.66688,0.00995,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,12590.8,1.01993,0.49493,0.00532,0.90927,0.8447,0.89433,0.58616,1.24431,0.67053,0.00994,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,12727.2,1.02188,0.49103,0.00531,0.904,0.8469,0.8942,0.58652,1.24322,0.67514,0.00993,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,12863.8,1.01224,0.48576,0.00525,0.90744,0.84581,0.89379,0.58666,1.2416,0.67766,0.00993,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,13000.8,1.01109,0.48118,0.0052,0.9097,0.848,0.89414,0.58751,1.24174,0.6744,0.00993,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,13137.7,1.00264,0.47405,0.00517,0.90361,0.85097,0.894,0.58819,1.2403,0.67422,0.00991,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,13274.6,1.0014,0.47761,0.00515,0.90131,0.8519,0.89359,0.58785,1.23888,0.67736,0.00989,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,13410.2,0.99787,0.47262,0.00512,0.9112,0.84451,0.89498,0.58807,1.23833,0.68003,0.00988,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,13545.3,0.99383,0.47511,0.00511,0.9085,0.84748,0.89532,0.58856,1.23723,0.68258,0.00988,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,13681.7,0.98332,0.46883,0.00508,0.91018,0.84583,0.89403,0.58896,1.23727,0.68155,0.00987,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,13818.7,0.98422,0.46192,0.00496,0.90902,0.84722,0.89331,0.58868,1.23616,0.68551,0.00985,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,13953.9,0.97743,0.46027,0.00491,0.91186,0.84392,0.89332,0.58879,1.23531,0.68945,0.00984,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,14089.9,0.97009,0.45315,0.005,0.91047,0.84682,0.89343,0.58922,1.23421,0.69029,0.00984,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,14226.9,0.961,0.45785,0.00495,0.91144,0.84714,0.89362,0.58932,1.23316,0.69279,0.00981,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,14363.2,0.95783,0.44909,0.00488,0.91383,0.84621,0.89367,0.58931,1.23334,0.69221,0.00983,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,14498.2,0.95821,0.45098,0.00486,0.91475,0.8429,0.89251,0.5899,1.23327,0.69349,0.00983,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,14635.7,0.9563,0.45346,0.00487,0.91419,0.84274,0.89341,0.59028,1.23349,0.69317,0.00984,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,14772.1,0.94693,0.4469,0.00484,0.9153,0.84376,0.89391,0.59108,1.23293,0.69121,0.00986,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,14909.2,0.94057,0.44164,0.00478,0.91109,0.84601,0.89426,0.59127,1.2324,0.69353,0.00983,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,15047,0.9381,0.44414,0.0048,0.914,0.84295,0.89438,0.59074,1.23188,0.69577,0.00983,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
